"respondent_id","h1n1_vaccine","seasonal_vaccine"
26707,0.131226818160477,0.31264367816092
26708,0.131226818160477,0.234039227944049
26709,0.131226818160477,0.716139767054908
26710,0.324903793293018,0.612649225298451
26711,0.131226818160477,0.234039227944049
26712,0.131226818160477,0.599601593625498
26713,0.324903793293018,0.612649225298451
26714,0.131226818160477,0.234039227944049
26715,0.131226818160477,0.234039227944049
26716,0.131226818160477,0.716139767054908
26717,0.131226818160477,0.31264367816092
26718,0.131226818160477,0.234039227944049
26719,0.131226818160477,0.857589607890305
26720,0.131226818160477,0.31264367816092
26721,0.695399732023225,0.857589607890305
26722,0.131226818160477,0.234039227944049
26723,0.695399732023225,0.857589607890305
26724,0.131226818160477,0.716139767054908
26725,0.131226818160477,0.234039227944049
26726,0.131226818160477,0.234039227944049
26727,0.131226818160477,0.716139767054908
26728,0.131226818160477,0.234039227944049
26729,0.131226818160477,0.234039227944049
26730,0.131226818160477,0.234039227944049
26731,0.131226818160477,0.234039227944049
26732,0.324903793293018,0.612649225298451
26733,0.695399732023225,0.857589607890305
26734,0.695399732023225,0.234039227944049
26735,0.131226818160477,0.234039227944049
26736,0.131226818160477,0.234039227944049
26737,0.131226818160477,0.234039227944049
26738,0.541481481481481,0.612649225298451
26739,0.131226818160477,0.234039227944049
26740,0.131226818160477,0.234039227944049
26741,0.131226818160477,0.857589607890305
26742,0.131226818160477,0.234039227944049
26743,0.131226818160477,0.234039227944049
26744,0.131226818160477,0.599601593625498
26745,0.131226818160477,0.857589607890305
26746,0.131226818160477,0.234039227944049
26747,0.131226818160477,0.234039227944049
26748,0.131226818160477,0.234039227944049
26749,0.131226818160477,0.612649225298451
26750,0.541481481481481,0.612649225298451
26751,0.131226818160477,0.234039227944049
26752,0.131226818160477,0.234039227944049
26753,0.131226818160477,0.234039227944049
26754,0.131226818160477,0.612649225298451
26755,0.131226818160477,0.234039227944049
26756,0.131226818160477,0.234039227944049
26757,0.541481481481481,0.612649225298451
26758,0.324903793293018,0.857589607890305
26759,0.131226818160477,0.234039227944049
26760,0.131226818160477,0.234039227944049
26761,0.324903793293018,0.857589607890305
26762,0.131226818160477,0.234039227944049
26763,0.695399732023225,0.857589607890305
26764,0.695399732023225,0.857589607890305
26765,0.131226818160477,0.612649225298451
26766,0.131226818160477,0.234039227944049
26767,0.695399732023225,0.612649225298451
26768,0.131226818160477,0.612649225298451
26769,0.131226818160477,0.31264367816092
26770,0.131226818160477,0.612649225298451
26771,0.131226818160477,0.234039227944049
26772,0.131226818160477,0.31264367816092
26773,0.131226818160477,0.612649225298451
26774,0.131226818160477,0.612649225298451
26775,0.131226818160477,0.234039227944049
26776,0.541481481481481,0.612649225298451
26777,0.131226818160477,0.612649225298451
26778,0.131226818160477,0.234039227944049
26779,0.131226818160477,0.599601593625498
26780,0.131226818160477,0.857589607890305
26781,0.131226818160477,0.234039227944049
26782,0.131226818160477,0.234039227944049
26783,0.131226818160477,0.234039227944049
26784,0.131226818160477,0.234039227944049
26785,0.324903793293018,0.612649225298451
26786,0.131226818160477,0.234039227944049
